player_id,player_name,player_display_name,position,position_group,headshot_url,recent_team,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
00-0027681,B.LaFell,Brandon LaFell,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/x4wifb5arw0neuwg1cch",NE,2015,14,REG,HOU,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,8,32.0,0,0.0,0.0,65.0,28.0,3.0,1.093712,0,0.4923077,0.26666668,0.30373833,0.61261684,0.0,3.2,8.2
00-0027681,B.LaFell,Brandon LaFell,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/x4wifb5arw0neuwg1cch",NE,2015,15,REG,TEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,0.0,0,0.0,0.0,0.0,-0.6410186,0,4,5,88.0,0,0.0,0.0,48.0,46.0,3.0,6.7439923,0,1.8333334,0.14705883,0.25263157,0.39743033,0.0,8.8,12.8
00-0027681,B.LaFell,Brandon LaFell,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/x4wifb5arw0neuwg1cch",NE,2015,16,REG,NYJ,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,9.0,0,0.0,0.0,0.0,0.6603141,0,1,1,19.0,0,0.0,0.0,7.0,12.0,1.0,1.7438226,0,2.7142856,0.032258064,0.030837005,0.069973,0.0,2.8,3.8
00-0027681,B.LaFell,Brandon LaFell,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/x4wifb5arw0neuwg1cch",NE,2015,17,REG,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,4,7.0,0,0.0,0.0,61.0,7.0,0.0,-3.7585359,0,0.114754096,0.16,0.30808082,0.45565656,0.0,0.7,2.7
00-0027681,B.LaFell,Brandon LaFell,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/x4wifb5arw0neuwg1cch",NE,2015,19,POST,KC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,5,6.0,0,0.0,0.0,9.0,6.0,1.0,-1.0878743,0,0.6666667,0.12195122,0.032846715,0.20591953,0.0,0.6,3.6
00-0027685,E.Sanders,Emmanuel Sanders,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/potkibjtm855tsawozs0",DEN,2015,1,REG,BAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,8,12,65.0,0,0.0,0.0,119.0,17.0,5.0,4.6533947,0,0.5462185,0.3,0.41319445,0.7392361,0.0,6.5,14.5
00-0027685,E.Sanders,Emmanuel Sanders,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/potkibjtm855tsawozs0",DEN,2015,2,REG,KC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,0.0,0,0.0,0.0,0.0,-4.1509404,0,8,14,87.0,2,0.0,0.0,174.0,17.0,7.0,10.103022,0,0.5,0.31111112,0.38495576,0.7361357,0.0,20.7,28.7
00-0027685,E.Sanders,Emmanuel Sanders,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/potkibjtm855tsawozs0",DEN,2015,3,REG,DET,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,6,9,87.0,0,0.0,0.0,101.0,16.0,4.0,3.7572324,0,0.8613861,0.21428572,0.38697317,0.5923098,0.0,8.7,14.7
00-0027685,E.Sanders,Emmanuel Sanders,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/potkibjtm855tsawozs0",DEN,2015,4,REG,MIN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,6,68.0,0,0.0,0.0,97.0,32.0,3.0,4.4437356,0,0.7010309,0.22222222,0.41101694,0.6210452,0.0,6.8,9.8
00-0027685,E.Sanders,Emmanuel Sanders,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/potkibjtm855tsawozs0",DEN,2015,5,REG,LV,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,9,12,111.0,0,0.0,0.0,130.0,52.0,3.0,2.319407,0,0.85384613,0.34285715,0.45296168,0.8313589,0.0,11.1,20.1
00-0027685,E.Sanders,Emmanuel Sanders,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/potkibjtm855tsawozs0",DEN,2015,6,REG,CLE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,12,109.0,1,0.0,0.0,193.0,64.0,4.0,-0.28920856,0,0.5647668,0.25531915,0.41416308,0.67289287,0.0,16.9,20.9
00-0027685,E.Sanders,Emmanuel Sanders,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/potkibjtm855tsawozs0",DEN,2015,8,REG,GB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,5,22.0,0,0.0,0.0,46.0,0.0,1.0,-0.80172884,0,0.47826087,0.1724138,0.15181518,0.36489132,0.0,2.2,4.2
00-0027685,E.Sanders,Emmanuel Sanders,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/potkibjtm855tsawozs0",DEN,2015,9,REG,IND,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,6,11,90.0,1,0.0,0.0,170.0,29.0,3.0,5.946105,0,0.5294118,0.30555555,0.437018,0.7642459,0.0,15.0,21.0
00-0027685,E.Sanders,Emmanuel Sanders,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/potkibjtm855tsawozs0",DEN,2015,10,REG,KC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,4,0.0,0,0.0,0.0,76.0,0.0,0.0,-7.649055,0,0.0,0.093023255,0.16593887,0.2556921,0.0,0.0,0.0
00-0027685,E.Sanders,Emmanuel Sanders,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/potkibjtm855tsawozs0",DEN,2015,12,REG,NE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,6,9,113.0,0,0.0,0.0,175.0,20.0,5.0,8.495836,0,0.6457143,0.21428572,0.45103094,0.6371502,0.0,11.3,17.3
00-0027685,E.Sanders,Emmanuel Sanders,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/potkibjtm855tsawozs0",DEN,2015,13,REG,LAC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,5.0,0,0.0,0.0,0.0,0.48882815,0,3,8,19.0,0,0.0,0.0,158.0,5.0,1.0,-7.240981,0,0.12025317,0.30769232,0.61960787,0.89526397,0.0,2.4,5.4
00-0027685,E.Sanders,Emmanuel Sanders,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/potkibjtm855tsawozs0",DEN,2015,14,REG,LV,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,6,17.0,0,0.0,0.0,95.0,6.0,1.0,-0.11350507,0,0.17894737,0.11764706,0.31666666,0.39813724,0.0,1.7,3.7
00-0027685,E.Sanders,Emmanuel Sanders,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/potkibjtm855tsawozs0",DEN,2015,15,REG,PIT,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,24.0,0,0.0,0.0,1.0,1.7098641,0,10,16,181.0,1,0.0,0.0,218.0,58.0,7.0,6.9070225,0,0.83027524,0.36363637,0.4224806,0.841191,0.0,26.5,36.5
00-0027685,E.Sanders,Emmanuel Sanders,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/potkibjtm855tsawozs0",DEN,2015,16,REG,CIN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,5,67.0,1,0.0,0.0,66.0,8.0,3.0,5.7187753,0,1.0151515,0.12820514,0.18082191,0.31888303,0.0,12.7,16.7
00-0027685,E.Sanders,Emmanuel Sanders,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/potkibjtm855tsawozs0",DEN,2015,17,REG,LAC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,8,99.0,0,1.0,1.0,132.0,39.0,4.0,-0.6926837,0,0.75,0.2580645,0.3548387,0.63548386,0.0,7.9,12.9
00-0027685,E.Sanders,Emmanuel Sanders,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/potkibjtm855tsawozs0",DEN,2015,19,POST,PIT,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,8,85.0,0,0.0,0.0,85.0,31.0,5.0,0.43812075,0,1.0,0.21621622,0.25373134,0.50193626,0.0,8.5,13.5
00-0027685,E.Sanders,Emmanuel Sanders,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/potkibjtm855tsawozs0",DEN,2015,20,POST,NE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,8,62.0,0,0.0,0.0,135.0,1.0,3.0,5.297927,0,0.45925927,0.2580645,0.36585367,0.6431943,0.0,6.2,11.2
00-0027685,E.Sanders,Emmanuel Sanders,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/potkibjtm855tsawozs0",DEN,2015,21,POST,CAR,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,6,8,83.0,0,0.0,0.0,52.0,38.0,3.0,1.5481046,0,1.5961539,0.3478261,0.32704404,0.75066996,0.0,8.3,14.3
00-0027688,C.McCoy,Colt McCoy,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mvcoi7f6thyudufnh0dx",WAS,2015,17,REG,DAL,7,11,128.0,1,0.0,1.0,13.0,1,0,91.0,81.0,4.0,6.690451,0,1.4065934,0.23401535,3,-3.0,0,0.0,0.0,0.0,-3.0441957,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,8.82,8.82
00-0027690,E.Decker,Eric Decker,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jg5ftnvxz4jdiajzeoyn",NYJ,2015,1,REG,CLE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,3,37.0,1,0.0,0.0,76.0,6.0,2.0,4.1451163,0,0.4868421,0.125,0.2992126,0.3969488,0.0,9.7,11.7
00-0027690,E.Decker,Eric Decker,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jg5ftnvxz4jdiajzeoyn",NYJ,2015,2,REG,IND,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,8,11,97.0,1,0.0,0.0,107.0,32.0,5.0,6.73988,0,0.90654206,0.32352942,0.2808399,0.681882,0.0,15.7,23.7
00-0027690,E.Decker,Eric Decker,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jg5ftnvxz4jdiajzeoyn",NYJ,2015,4,REG,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,5,46.0,1,0.0,0.0,59.0,10.0,2.0,3.735832,0,0.779661,0.1724138,0.2062937,0.40302628,0.0,10.6,14.6
00-0027690,E.Decker,Eric Decker,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jg5ftnvxz4jdiajzeoyn",NYJ,2015,6,REG,WAS,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,7,59.0,1,1.0,1.0,56.0,27.0,3.0,-0.42814434,0,1.0535715,0.26923078,0.29473683,0.61016196,0.0,9.9,13.9
00-0027690,E.Decker,Eric Decker,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jg5ftnvxz4jdiajzeoyn",NYJ,2015,7,REG,NE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,6,12,94.0,0,0.0,0.0,155.0,18.0,5.0,6.2436004,0,0.60645163,0.30769232,0.45857987,0.7825444,0.0,9.4,15.4
00-0027690,E.Decker,Eric Decker,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jg5ftnvxz4jdiajzeoyn",NYJ,2015,8,REG,LV,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,6,7,60.0,1,0.0,0.0,76.0,12.0,3.0,3.867782,0,0.7894737,0.14893617,0.18673219,0.3541168,0.0,12.0,18.0
00-0027690,E.Decker,Eric Decker,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jg5ftnvxz4jdiajzeoyn",NYJ,2015,9,REG,JAX,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,6,9,79.0,1,0.0,0.0,88.0,22.0,5.0,7.660835,0,0.89772725,0.2647059,0.3963964,0.6745363,0.0,13.9,19.9
00-0027690,E.Decker,Eric Decker,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jg5ftnvxz4jdiajzeoyn",NYJ,2015,10,REG,BUF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,6,11,85.0,1,0.0,0.0,123.0,12.0,4.0,4.9915276,0,0.6910569,0.32352942,0.30597016,0.6994732,0.0,14.5,20.5
00-0027690,E.Decker,Eric Decker,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jg5ftnvxz4jdiajzeoyn",NYJ,2015,11,REG,HOU,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,11,81.0,0,0.0,0.0,186.0,12.0,4.0,1.4631294,0,0.43548387,0.2820513,0.39914164,0.7024761,0.0,8.1,12.1
00-0027690,E.Decker,Eric Decker,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jg5ftnvxz4jdiajzeoyn",NYJ,2015,12,REG,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,9,62.0,1,0.0,0.0,94.0,20.0,3.0,3.266845,0,0.65957445,0.24324325,0.26183844,0.5481518,0.0,12.2,17.2
00-0027690,E.Decker,Eric Decker,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jg5ftnvxz4jdiajzeoyn",NYJ,2015,13,REG,NYG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,8,12,101.0,0,0.0,0.0,133.0,8.0,6.0,4.238266,0,0.7593985,0.24,0.42903227,0.6603226,0.0,10.1,18.1
00-0027690,E.Decker,Eric Decker,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jg5ftnvxz4jdiajzeoyn",NYJ,2015,14,REG,TEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,7,10,74.0,1,0.0,0.0,82.0,10.0,6.0,6.7480383,0,0.902439,0.2777778,0.30147058,0.6276961,0.0,13.4,20.4
00-0027690,E.Decker,Eric Decker,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jg5ftnvxz4jdiajzeoyn",NYJ,2015,15,REG,DAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,6,10,55.0,1,0.0,0.0,98.0,15.0,5.0,3.752937,0,0.56122446,0.25641027,0.31511253,0.60519415,0.0,11.5,17.5
00-0027690,E.Decker,Eric Decker,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jg5ftnvxz4jdiajzeoyn",NYJ,2015,16,REG,NE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,6,47.0,1,0.0,0.0,94.0,5.0,3.0,2.001823,0,0.5,0.15,0.21809745,0.3776682,0.0,10.7,13.7
00-0027690,E.Decker,Eric Decker,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jg5ftnvxz4jdiajzeoyn",NYJ,2015,17,REG,BUF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,9,50.0,1,0.0,0.0,93.0,5.0,4.0,-2.0351756,0,0.53763443,0.25,0.22627737,0.53339416,0.0,11.0,16.0
00-0027691,A.Roberts,Andre Roberts,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hjoyjewh7knoafxt4k93",WAS,2015,1,REG,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,4,36.0,0,0.0,0.0,34.0,6.0,2.0,2.5904582,0,1.0588236,0.12903225,0.11333334,0.27288172,0.0,3.6,6.6
00-0027691,A.Roberts,Andre Roberts,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hjoyjewh7knoafxt4k93",WAS,2015,2,REG,LA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,0.0,0,0.0,0.0,-3.0,3.0,0.0,-0.9729114,0,0.0,0.037037037,-0.018072288,0.042904954,0.0,0.0,1.0
00-0027691,A.Roberts,Andre Roberts,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hjoyjewh7knoafxt4k93",WAS,2015,3,REG,NYG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,3,18.0,0,0.0,0.0,28.0,0.0,1.0,0.42177707,0,0.64285713,0.06122449,0.05982906,0.13371707,0.0,1.8,2.8
00-0027691,A.Roberts,Andre Roberts,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hjoyjewh7knoafxt4k93",WAS,2015,6,REG,NYJ,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,4,6.0,0,0.0,0.0,30.0,1.0,0.0,-3.2643955,0,0.2,0.09090909,0.08,0.19236363,0.0,0.6,1.6
00-0027691,A.Roberts,Andre Roberts,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hjoyjewh7knoafxt4k93",WAS,2015,7,REG,TB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,6,49.0,0,0.0,0.0,92.0,20.0,1.0,-0.21024674,0,0.5326087,0.15,0.34716982,0.46801886,0.0,4.9,7.9
00-0027691,A.Roberts,Andre Roberts,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hjoyjewh7knoafxt4k93",WAS,2015,9,REG,NE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,2,26.0,0,0.0,0.0,18.0,8.0,1.0,0.8254988,0,1.4444444,0.05,0.05172414,0.1112069,0.0,2.6,4.6
00-0027691,A.Roberts,Andre Roberts,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hjoyjewh7knoafxt4k93",WAS,2015,11,REG,CAR,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,1.0,6.0,6.0
00-0027691,A.Roberts,Andre Roberts,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hjoyjewh7knoafxt4k93",WAS,2015,12,REG,NYG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,47.0,0.0,0.0,-0.69714797,0,0.0,0.03448276,0.1609589,0.16439538,0.0,0.0,0.0
00-0027695,,Tony Moeaki,TE,TE,,ATL,2015,7,REG,TEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,11.0,0,0.0,0.0,4.0,7.0,1.0,0.7215948,0,2.75,0.02631579,0.013289036,0.04877601,0.0,1.1,2.1
00-0027695,,Tony Moeaki,TE,TE,,ATL,2015,15,REG,JAX,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,-1.0,0.0,0.0,-0.6096298,0,0.0,0.028571429,-0.0041841003,0.039928272,0.0,0.0,0.0
00-0027695,,Tony Moeaki,TE,TE,,ATL,2015,17,REG,NO,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,3,47.0,1,0.0,0.0,9.0,46.0,2.0,3.6662674,0,5.2222223,0.083333336,0.025641026,0.14294872,0.0,10.7,12.7
00-0027696,J.Graham,Jimmy Graham,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h7xs06oj6g03mippwtse",SEA,2015,1,REG,LA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,6,8,51.0,1,0.0,0.0,58.0,12.0,3.0,3.5711854,0,0.87931037,0.19512194,0.33142856,0.52468294,0.0,11.1,17.1
00-0027696,J.Graham,Jimmy Graham,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h7xs06oj6g03mippwtse",SEA,2015,2,REG,GB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,11.0,0,0.0,0.0,30.0,0.0,1.0,0.13589491,0,0.36666667,0.06896552,0.102389075,0.17512064,0.0,1.1,2.1
00-0027696,J.Graham,Jimmy Graham,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h7xs06oj6g03mippwtse",SEA,2015,3,REG,CHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,7,8,83.0,1,0.0,0.0,41.0,45.0,3.0,7.725358,0,2.0243902,0.30769232,0.22404371,0.61836904,0.0,14.3,21.3
00-0027696,J.Graham,Jimmy Graham,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h7xs06oj6g03mippwtse",SEA,2015,4,REG,DET,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,5,29.0,0,0.0,0.0,24.0,6.0,2.0,2.4049096,0,1.2083334,0.1923077,0.12435233,0.37550816,0.0,2.9,6.9
00-0027696,J.Graham,Jimmy Graham,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h7xs06oj6g03mippwtse",SEA,2015,5,REG,CIN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,5,30.0,0,0.0,0.0,45.0,11.0,2.0,-3.744505,0,0.6666667,0.22727273,0.16014235,0.45300874,0.0,3.0,6.0
00-0027696,J.Graham,Jimmy Graham,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h7xs06oj6g03mippwtse",SEA,2015,6,REG,CAR,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,8,12,140.0,0,0.0,0.0,121.0,36.0,5.0,6.743283,0,1.1570247,0.4,0.32970026,0.83079016,0.0,14.0,22.0
00-0027696,J.Graham,Jimmy Graham,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h7xs06oj6g03mippwtse",SEA,2015,7,REG,SF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,5,31.0,0,0.0,0.0,53.0,9.0,1.0,-1.0645664,0,0.5849057,0.20833333,0.22553192,0.47037235,0.0,3.1,5.1
00-0027696,J.Graham,Jimmy Graham,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h7xs06oj6g03mippwtse",SEA,2015,8,REG,DAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,7,10,75.0,0,0.0,0.0,96.0,37.0,4.0,1.6393166,0,0.78125,0.3448276,0.36923078,0.7757029,0.0,7.5,14.5
00-0027696,J.Graham,Jimmy Graham,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h7xs06oj6g03mippwtse",SEA,2015,10,REG,ARI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,8,41.0,0,0.0,0.0,77.0,19.0,2.0,-0.47976434,0,0.53246754,0.2962963,0.2326284,0.6072843,0.0,4.1,7.1
00-0027696,J.Graham,Jimmy Graham,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h7xs06oj6g03mippwtse",SEA,2015,11,REG,SF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,3,39.0,0,0.0,0.0,23.0,16.0,3.0,5.4438524,0,1.6956521,0.11111111,0.14935064,0.27121213,0.0,3.9,6.9
