name,player_id,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh
Anthony Sherman,00-0028074,2018,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2.0,0,0.0,0.0,1.0,1.7010844007600099,0,8,9,96.0,1,0.0,0.0,44.0,56.0,5.0,5.787938390421914,0,4.085714285714285,0.28475110266706194,0.13711150237051536,0.5231047056599536,0.0,15.8,23.8,8,0.03202846975088968,0.01732283464566929,0.042073628850488355,0.06190097234286995,0.038803556992724336,0.047619047619047616,0.044642857142857144,0.045112781954887216,0.043211302305885976,0.040566655117988994,0.3416370106761566,0.02791264982525274
Antonio Brown,00-0027793,2018,REG,0,1,0.0,0,0.0,0.0,0.0,0,0,12.0,0.0,0.0,-0.45709213684313,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,104,168,1297.0,15,0.0,0.0,1891.0,485.0,63.0,25.73871904556821,0,11.447136276851372,4.010579090358277,5.722646434299225,10.021721139546873,0.0,219.7,323.7,15,0.2608695652173913,0.3730518840007891,0.1858949789191261,0.6897458550267181,0.26539799467976266,0.4411764705882353,0.2647058823529412,0.2867647058823529,0.35328723263399897,0.3005536898614572,2.0139751552795033,0.1956860801122006
Antonio Callaway,00-0034772,2018,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,7.0,0,0.0,0.0,1.0,-0.31956804648507386,0,43,79,586.0,5,1.0,1.0,1093.0,236.0,27.0,-13.031374927806235,1,9.381806591736584,2.245558965639726,3.196064940344236,5.605583906700555,0.0,89.3,132.3,16,0.13763066202090593,0.20055045871559632,0.12349555206698064,0.366886360003836,0.13752640225299226,0.1724137931034483,0.14285714285714285,0.14678899082568808,0.1549700976782203,0.1445038804230835,1.0209059233449478,0.08910050914576655
Antonio Gates,00-0021547,2018,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,28,45,333.0,2,1.0,1.0,356.0,126.0,19.0,4.63839070640941,2,14.265516137973766,1.3836443374830376,1.4001950498091353,3.055603041090951,0.0,47.3,75.3,15,0.09259259259259259,0.09697630073549442,0.061855670103092786,0.21646992947728444,0.08145792563600783,0.06666666666666667,0.09405940594059406,0.09051724137931035,0.07406229615133725,0.0784996738421396,0.6851851851851852,0.05148295524469787
Antony Auclair,00-0033421,2018,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,7,8,48.0,0,0.0,0.0,40.0,8.0,1.0,0.7618455660995096,0,6.337179487179487,0.19360091366670315,0.08819254838009383,0.3521361543661204,0.0,4.800000000000001,11.8,6,0.03305785123966942,0.015214910612400151,0.015037593984962405,0.06175870534942426,0.02524986849026828,0.0,0.01020408163265306,0.009009009009009009,0.01262493424513414,0.020199894792214623,0.19834710743801653,0.01921386003191455
Auden Tate,00-0034686,2018,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,12,35.0,0,0.0,0.0,122.0,2.0,2.0,-6.885728283086792,0,1.6186174391201886,0.35922266139657444,0.4259666942493451,0.8370106780694031,0.0,3.5,7.5,4,0.09230769230769231,0.10562770562770563,0.005208333333333333,0.222963702963703,0.0461133069828722,0.0,0.05405405405405406,0.047619047619047616,0.0230566534914361,0.03689064558629776,0.2692307692307692,0.026646770411426136
Austin Carr,00-0033382,2018,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,9,14,97.0,2,0.0,0.0,131.0,22.0,5.0,6.957009186996713,0,6.292429792429792,0.45693374581519797,0.5470352239209711,1.0683252754674766,0.0,21.7,30.7,9,0.04912280701754386,0.0628900624099856,0.018949181739879414,0.12399626045430429,0.03830963665086888,0.08333333333333333,0.04032258064516129,0.0472972972972973,0.060821484992101105,0.04731437598736177,0.34035087719298246,0.03028270433427371
Austin Ekeler,00-0033699,2018,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,106,554.0,3,0.0,0.0,25.0,8.395223754460831,0,39,53,404.0,3,1.0,1.0,40.0,411.0,18.0,13.48853760323521,0,-43.96153711519565,1.7000191914165894,0.011107185439439138,2.5578038169324913,0.0,129.8,168.8,14,0.12128146453089245,0.0117096018735363,0.21654373024236037,0.19128987829516772,0.10570381998953428,0.1,0.0972972972972973,0.09767441860465116,0.10285190999476715,0.10456305599162743,0.9244851258581236,0.1221082480938671
Austin Hooper,00-0032392,2018,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,71,88,660.0,4,0.0,0.0,598.0,237.0,30.0,30.32475431990668,1,19.962999217992117,2.283816904134058,1.8112583942585303,4.693606232182058,0.0,92.00000000000001,163.0,16,0.1426256077795786,0.11347248576850096,0.11048951048951049,0.3047164002841687,0.1333602748029905,0.1111111111111111,0.12605042016806722,0.12408759124087591,0.1222356929570508,0.12891044206461463,1.0696920583468394,0.09713019020832339
Austin Seferian-Jenkins,00-0031418,2018,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,11,19,90.0,1,0.0,0.0,101.0,30.0,6.0,-1.8188769868602759,0,4.221489621489622,0.5111396664713419,0.49466101717021516,1.1129722117261633,0.0,15.0,26.0,5,0.09004739336492891,0.06495176848874598,0.038314176245210725,0.18703250483839015,0.05901639344262295,0.125,0.07792207792207792,0.08235294117647059,0.09200819672131147,0.07221311475409836,0.4265402843601896,0.055674518201284794
Baker Mayfield,00-0034855,2018,REG,310,486,3725.0,27,14.0,25.0,173.0,4,2,4515.0,1696.0,171.0,37.93704157179606,1,12.11410626987298,1.7734214341222405,39,131.0,0,3.0,1.0,8.0,-9.446474089549156,0,0,1,0.0,0,0.0,0.0,12.0,0.0,0.0,-6.418368357233703,1,0.0,0.047619047619047616,0.07317073170731707,0.12264808362369337,0.0,240.10000000000002,240.10000000000002,14,0.001984126984126984,0.002500520941862888,0.0,0.004976607229680787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18123216738877734
